FIPS_master,State_master,DB:2009:percent,DB:2010:percent,TOT_POP,TOT_MALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,H_MALE,H_FEMALE,AgeGrp01:0-4:2010,AgeGrp02:5-9:2010,AgeGrp03:10-14:2010,AgeGrp04:15-19:2010,AgeGrp05:20-24:2010,AgeGrp06:25-29:2010,AgeGrp07:30-34:2010,AgeGrp08:35-39:2010,AgeGrp09:40-44:2010,AgeGrp10:45-49:2010,AgeGrp11:50-54:2010,AgeGrp12:55-59:2010,AgeGrp13:60-64:2010,AgeGrp14:65-69:2010,AgeGrp15:70-74:2010,AgeGrp16:75-79:2010,AgeGrp17:80-84:2010,AgeGrp18:85+:2010,UnemploymentRate:2010,PCT_LACCESS_POP10,FFRPTH09,Poverty_Rate_2010,LI:2009:percent,LI:2010:percent,OB:2009:percent,OB:2010:percent,Rural_percent_2010,Alcohol:Any:2010,Alcohol:Heavy:2010
21123,Kentucky,13.3,13.1,14193.0,7038.0,6755.0,6917.0,302.0,243.0,64.0,56.0,12.0,27.0,7.0,9.0,255.0,146.0,887.0,900.0,972.0,956.0,807.0,842.0,853.0,845.0,918.0,1131.0,1077.0,944.0,847.0,631.0,553.0,411.0,322.0,297.0,11.3,1.4873404167767632,0.493931696,17.09315698677401,32.4,34.0,33.1,31.0,75.95293454519833,32.3,4.6
37123,North Carolina,12.0,12.7,27798.0,13458.0,10667.0,11070.0,2528.0,3003.0,160.0,155.0,273.0,269.0,7.0,9.0,2062.0,1864.0,1729.0,1894.0,1883.0,1862.0,1514.0,1571.0,1641.0,1737.0,1790.0,1927.0,2037.0,1926.0,1923.0,1460.0,1001.0,783.0,571.0,549.0,12.3,0.830468648551385,0.505232768,26.333133612941882,28.3,27.6,32.5,31.3,76.83646305489603,36.1,4.8
37071,North Carolina,9.7,12.3,206086.0,99718.0,82967.0,87197.0,15756.0,18060.0,1094.0,1081.0,1457.0,1639.0,103.0,93.0,6353.0,5848.0,13187.0,13367.0,14095.0,14066.0,12135.0,12005.0,12662.0,15093.0,15480.0,15798.0,15071.0,13566.0,12267.0,8823.0,6485.0,5154.0,3711.0,3121.0,13.5,28.31023603776336,0.699422976,16.97206560738083,29.0,28.6,26.4,27.3,19.64762283706802,42.7,5.7
6075,California,7.2,6.9,805235.0,408462.0,247685.0,218705.0,30968.0,29628.0,8016.0,6724.0,135987.0,155807.0,3360.0,3297.0,64718.0,57056.0,35203.0,28462.0,26299.0,34606.0,60618.0,88156.0,79964.0,70813.0,62869.0,57577.0,54230.0,51708.0,44888.0,29780.0,24542.0,20839.0,17190.0,17491.0,8.9,3.3148554276400186,0.948970099,13.166862691878526,16.9,15.9,17.1,16.0,0.0,66.1,14.0
35007,New Mexico,7.9,9.0,13750.0,7003.0,6751.0,6581.0,73.0,36.0,275.0,190.0,32.0,57.0,13.0,19.0,3332.0,3156.0,723.0,783.0,789.0,860.0,626.0,731.0,653.0,715.0,712.0,1003.0,1148.0,1158.0,1091.0,894.0,676.0,499.0,365.0,324.0,8.4,51.24918882874094,1.019590707,17.59287454323995,25.3,24.3,20.7,24.8,52.35636363636363,52.5,7.0
31109,Nebraska,7.1,7.0,285407.0,143048.0,130423.0,131354.0,7848.0,6256.0,2366.0,2359.0,5907.0,5962.0,207.0,208.0,8832.0,7853.0,20171.0,18907.0,16719.0,21186.0,30840.0,24157.0,19783.0,17627.0,16686.0,18216.0,18754.0,17346.0,13914.0,9221.0,6760.0,5646.0,4671.0,4803.0,4.2,13.410455507367338,0.865427751,14.302908431736618,20.0,20.1,27.5,26.7,8.253126237268182,66.8,9.0
48149,Texas,11.2,11.3,24554.0,12081.0,11091.0,11403.0,850.0,936.0,194.0,176.0,44.0,59.0,5.0,14.0,2367.0,2218.0,1377.0,1453.0,1583.0,1493.0,1018.0,1170.0,1168.0,1213.0,1324.0,1864.0,1921.0,1959.0,1742.0,1501.0,1240.0,907.0,763.0,858.0,6.1,29.983451845949705,0.899060074,14.533595350587447,28.1,29.7,28.5,27.8,67.13773723222286,58.7,6.4
26159,Michigan,10.4,11.4,76258.0,37803.0,35597.0,36057.0,1970.0,2077.0,861.0,896.0,267.0,320.0,26.0,40.0,4133.0,3625.0,4872.0,5254.0,5612.0,5664.0,3933.0,4250.0,4317.0,4474.0,5043.0,5839.0,6238.0,5644.0,4595.0,3515.0,2484.0,1880.0,1410.0,1234.0,13.5,5.9363724400134545,0.535380839,18.877937831690677,28.3,29.4,30.4,31.8,70.85945081171812,55.4,8.4
47141,Tennessee,10.1,10.5,72321.0,35818.0,34198.0,35128.0,1047.0,913.0,461.0,401.0,564.0,495.0,71.0,56.0,2074.0,1784.0,4332.0,4338.0,4301.0,5976.0,7441.0,4827.0,4168.0,4180.0,4428.0,4718.0,4630.0,4304.0,4113.0,3394.0,2525.0,1999.0,1443.0,1204.0,9.4,21.079558023511012,0.656617164,24.112370569063483,28.7,31.5,32.4,32.5,34.97600973437867,34.2,4.8
48293,Texas,10.8,11.0,23384.0,12122.0,9811.0,9017.0,2199.0,2188.0,187.0,169.0,61.0,59.0,8.0,10.0,2544.0,1921.0,1530.0,1468.0,1524.0,1619.0,1507.0,1497.0,1446.0,1384.0,1344.0,1644.0,1652.0,1571.0,1427.0,1246.0,876.0,689.0,521.0,439.0,7.9,20.613150933790028,0.647305053,18.462780098746677,27.3,29.1,28.6,29.7,53.6178583646938,45.7,5.5
21081,Kentucky,10.6,11.0,24662.0,12301.0,12085.0,12199.0,157.0,117.0,78.0,69.0,48.0,57.0,23.0,25.0,314.0,263.0,1926.0,1883.0,1942.0,1822.0,1425.0,1541.0,1695.0,1667.0,1823.0,1875.0,1751.0,1431.0,1233.0,994.0,665.0,455.0,275.0,259.0,11.8,17.60199978369982,0.607361218,15.454582870313208,36.9,33.7,37.9,35.0,64.99067391128051,34.1,4.6
39107,Ohio,10.8,11.1,40814.0,20419.0,20174.0,20152.0,146.0,118.0,120.0,118.0,119.0,141.0,40.0,40.0,302.0,312.0,2900.0,2878.0,3049.0,3023.0,2092.0,2315.0,2177.0,2284.0,2443.0,2936.0,3198.0,2982.0,2233.0,1717.0,1323.0,1245.0,1047.0,972.0,8.5,7.966996163788112,0.611920206,8.157024587922333,27.3,25.7,27.9,29.1,61.3588474543049,63.2,12.4
6093,California,9.1,8.8,44900.0,22395.0,20686.0,20868.0,496.0,422.0,1779.0,1796.0,413.0,483.0,121.0,125.0,2377.0,2238.0,2473.0,2410.0,2726.0,2757.0,2178.0,2274.0,2003.0,2139.0,2397.0,3088.0,3822.0,4029.0,3822.0,2930.0,2011.0,1510.0,1179.0,1152.0,16.8,19.57463289371911,0.75913191,19.550852653330004,20.2,19.8,25.4,23.3,65.82628062360801,58.3,10.4
45025,South Carolina,12.7,12.4,46734.0,22697.0,15222.0,15578.0,7443.0,8391.0,283.0,301.0,105.0,133.0,26.0,23.0,1067.0,599.0,2987.0,3089.0,3317.0,3447.0,2725.0,2533.0,2681.0,3016.0,3369.0,3567.0,3412.0,3221.0,3038.0,2205.0,1583.0,1175.0,756.0,613.0,14.4,13.63130287649371,0.53604357,24.524373136945467,33.2,32.1,34.8,36.0,73.76642273291394,34.1,4.7
37143,North Carolina,12.3,14.3,13453.0,6446.0,4899.0,5082.0,1542.0,1904.0,50.0,51.0,36.0,55.0,2.0,7.0,156.0,130.0,745.0,727.0,785.0,788.0,659.0,669.0,667.0,644.0,790.0,949.0,1033.0,1027.0,1083.0,998.0,765.0,506.0,309.0,309.0,10.6,2.784466684136408,0.226022753,18.615175742947653,28.2,28.1,33.4,31.9,100.0,45.3,6.2
22125,Louisiana,11.5,13.0,15625.0,10251.0,4740.0,3530.0,5501.0,1822.0,43.0,19.0,18.0,29.0,4.0,4.0,154.0,97.0,626.0,692.0,843.0,824.0,616.0,926.0,1300.0,1412.0,1447.0,1600.0,1504.0,1286.0,959.0,613.0,360.0,252.0,195.0,170.0,6.7,42.28308178231027,0.255770829,15.28039479587259,29.5,29.4,32.6,34.9,100.0,47.1,6.0
8035,Colorado,4.1,4.1,285465.0,141253.0,133356.0,135584.0,2874.0,2424.0,1565.0,1611.0,6485.0,7668.0,348.0,350.0,10481.0,10911.0,21900.0,26664.0,24918.0,18905.0,10037.0,14184.0,18940.0,24918.0,26710.0,25586.0,21809.0,16947.0,13604.0,8442.0,4884.0,3081.0,2184.0,1752.0,7.0,18.542469872838353,0.632583,4.035535658074219,10.7,11.0,16.1,16.2,10.287425778992171,71.4,8.3
18097,Indiana,10.4,10.6,903393.0,435687.0,309651.0,321457.0,120281.0,140536.0,5194.0,5255.0,11274.0,12143.0,796.0,771.0,45626.0,38840.0,68160.0,62286.0,59490.0,62576.0,68582.0,77151.0,67330.0,60991.0,57980.0,63895.0,63509.0,53516.0,41825.0,28985.0,21587.0,17568.0,14046.0,13916.0,10.5,25.094276938151832,0.827031347,19.378135422015813,26.0,27.2,30.3,31.9,0.6001817592122144,54.4,7.0
13133,Georgia,14.5,14.7,15994.0,7809.0,4854.0,4847.0,2925.0,3306.0,63.0,67.0,31.0,39.0,16.0,5.0,511.0,382.0,898.0,959.0,903.0,845.0,756.0,900.0,836.0,763.0,868.0,987.0,1133.0,1289.0,1499.0,1331.0,907.0,511.0,315.0,294.0,13.2,3.776315578651263,0.753106565,22.48591861274603,27.4,28.0,32.1,31.9,82.74978116793797,44.8,6.8
13053,Georgia,6.9,7.3,11267.0,7039.0,5519.0,3045.0,1316.0,1063.0,124.0,90.0,261.0,169.0,85.0,48.0,919.0,479.0,1071.0,892.0,747.0,1085.0,2222.0,1437.0,964.0,735.0,533.0,410.0,299.0,217.0,235.0,130.0,137.0,75.0,49.0,29.0,10.9,76.78459454822615,0.08364701,13.587803249499222,23.6,25.9,32.2,30.5,29.51983669122215,45.1,5.3
1075,Alabama,12.9,13.8,14564.0,7097.0,6312.0,6541.0,805.0,938.0,56.0,59.0,15.0,8.0,5.0,2.0,107.0,73.0,861.0,892.0,933.0,865.0,731.0,683.0,783.0,901.0,913.0,1066.0,1144.0,1046.0,1014.0,799.0,748.0,534.0,380.0,271.0,13.2,0.6343170654394061,0.476547076,20.07520367662419,35.6,37.3,32.2,31.3,100.0,27.4,3.5
39069,Ohio,10.8,11.0,28215.0,13974.0,13799.0,14058.0,112.0,90.0,115.0,111.0,69.0,90.0,1.0,3.0,957.0,903.0,1825.0,1957.0,2033.0,1990.0,1424.0,1624.0,1612.0,1725.0,1760.0,2063.0,2309.0,1988.0,1556.0,1174.0,1002.0,837.0,654.0,682.0,13.1,14.470611458882829,0.529623614,12.493259032895919,29.7,30.1,33.4,33.0,69.0802764486975,50.9,7.7
1091,Alabama,16.9,17.4,21027.0,9913.0,4864.0,5105.0,5015.0,5977.0,41.0,53.0,38.0,39.0,28.0,17.0,173.0,179.0,1307.0,1369.0,1484.0,1644.0,1161.0,1078.0,1093.0,1269.0,1352.0,1472.0,1580.0,1461.0,1333.0,1004.0,818.0,660.0,476.0,466.0,13.7,26.570555011295,0.75578649,22.752427184466022,35.4,34.4,40.2,41.6,69.31564179388405,37.9,5.1
18005,Indiana,10.8,10.2,76794.0,37936.0,35398.0,36723.0,1120.0,939.0,383.0,342.0,1490.0,1372.0,74.0,65.0,2693.0,2069.0,5231.0,5351.0,5393.0,5273.0,4175.0,4855.0,4925.0,5253.0,5211.0,5532.0,5469.0,5034.0,4361.0,3396.0,2590.0,1965.0,1407.0,1373.0,9.5,23.51860142374274,0.770577019,11.81337472377144,26.6,27.3,30.7,32.0,33.703153892231164,52.0,7.1
13059,Georgia,8.8,9.0,116714.0,55388.0,38362.0,41152.0,14782.0,17681.0,456.0,483.0,2676.0,3095.0,127.0,110.0,6314.0,5878.0,6960.0,5679.0,4894.0,11940.0,26376.0,11326.0,8258.0,6409.0,5335.0,5163.0,5237.0,4937.0,4248.0,3111.0,2303.0,1784.0,1332.0,1422.0,9.3,36.571535701812294,0.915758753,34.942947226184216,19.0,23.5,27.7,26.7,5.859622667374951,53.6,9.1
37081,North Carolina,10.2,10.1,488406.0,232483.0,146013.0,155560.0,76916.0,90996.0,3292.0,3685.0,10845.0,11097.0,365.0,402.0,18380.0,16446.0,30639.0,31801.0,32234.0,37290.0,39642.0,33160.0,31166.0,32833.0,34215.0,35307.0,33890.0,29909.0,26197.0,18618.0,13583.0,10975.0,8786.0,8161.0,11.1,21.017281055172543,0.803420216,16.856697374172075,23.2,23.5,28.2,27.4,12.694356744184143,51.9,6.0
5057,Arkansas,13.4,14.3,22609.0,10905.0,7686.0,7906.0,3203.0,3748.0,146.0,159.0,58.0,58.0,20.0,19.0,1427.0,1286.0,1770.0,1587.0,1605.0,1525.0,1305.0,1344.0,1444.0,1296.0,1326.0,1651.0,1634.0,1436.0,1290.0,1088.0,834.0,611.0,447.0,416.0,9.3,24.481898672869168,0.530621269,26.77735781137509,32.2,32.4,36.4,36.3,55.76982617541687,39.9,5.6
40133,Oklahoma,11.9,13.1,25482.0,12435.0,9389.0,9911.0,831.0,795.0,3062.0,3197.0,69.0,79.0,22.0,16.0,489.0,414.0,1690.0,1831.0,1926.0,1880.0,1410.0,1450.0,1411.0,1408.0,1543.0,1794.0,1794.0,1749.0,1499.0,1303.0,1000.0,757.0,531.0,506.0,9.6,8.536751633329526,0.589900897,21.603769785331668,35.9,37.8,36.4,38.7,64.6731025822149,36.8,5.5
29213,Missouri,10.3,11.3,51675.0,25150.0,24469.0,25838.0,385.0,351.0,514.0,489.0,216.0,326.0,60.0,58.0,1279.0,1215.0,3175.0,3012.0,3279.0,3489.0,3537.0,3026.0,2934.0,2983.0,3173.0,3542.0,3563.0,3396.0,3416.0,3111.0,2388.0,1689.0,1090.0,872.0,13.9,20.707464255507695,0.944993503,16.97300114249063,30.7,29.8,32.1,31.3,43.86066763425254,42.9,6.5
20159,Kansas,10.7,11.3,10083.0,5066.0,4907.0,4899.0,119.0,68.0,105.0,108.0,29.0,43.0,5.0,3.0,561.0,457.0,626.0,682.0,679.0,831.0,784.0,509.0,511.0,504.0,511.0,687.0,744.0,680.0,534.0,494.0,417.0,355.0,257.0,278.0,5.4,18.707672940056927,0.696725391,16.366475793857365,25.0,25.1,36.9,35.6,63.78062084697015,49.3,6.1
56001,Wyoming,4.7,5.0,36299.0,18897.0,17917.0,16551.0,371.0,248.0,309.0,319.0,677.0,644.0,38.0,35.0,1664.0,1538.0,2040.0,1600.0,1443.0,3722.0,7712.0,3731.0,2240.0,1725.0,1604.0,1700.0,2018.0,1967.0,1631.0,1055.0,739.0,540.0,408.0,424.0,4.5,40.1032090309846,0.811347676,26.171421771338473,18.6,18.5,21.8,21.8,11.93972285737899,62.9,8.3
19059,Iowa,8.9,8.8,16667.0,8260.0,8209.0,8335.0,38.0,28.0,28.0,34.0,44.0,64.0,3.0,2.0,84.0,94.0,817.0,929.0,914.0,849.0,639.0,835.0,894.0,839.0,944.0,1203.0,1334.0,1459.0,1299.0,980.0,854.0,723.0,575.0,580.0,6.8,20.559626092800563,0.960038402,7.86230344241394,22.7,24.3,26.8,28.5,35.04529909401812,68.5,10.7
37155,North Carolina,13.7,15.5,134168.0,65243.0,22977.0,23271.0,16432.0,17976.0,26575.0,28512.0,712.0,626.0,127.0,114.0,6134.0,4798.0,10222.0,9664.0,9959.0,11044.0,9943.0,8547.0,8742.0,8839.0,8467.0,8988.0,9051.0,8235.0,7389.0,5119.0,3822.0,2691.0,1902.0,1544.0,13.7,9.657533903179447,0.548938218,31.947132368752495,38.7,37.2,41.1,40.7,62.61329079959454,31.4,4.3
13321,Georgia,11.5,12.2,21679.0,10397.0,7613.0,7872.0,2739.0,3371.0,72.0,69.0,54.0,73.0,4.0,7.0,178.0,157.0,1434.0,1407.0,1537.0,1589.0,1345.0,1255.0,1078.0,1287.0,1422.0,1652.0,1650.0,1481.0,1408.0,1129.0,773.0,543.0,353.0,336.0,12.1,11.302062957740254,0.321115648,21.913924521286486,27.3,26.9,29.7,31.6,69.16370681304488,37.6,5.9
19053,Iowa,7.8,8.5,8457.0,4238.0,4071.0,4114.0,123.0,52.0,34.0,47.0,37.0,45.0,28.0,4.0,100.0,81.0,532.0,510.0,522.0,764.0,859.0,410.0,376.0,419.0,412.0,535.0,559.0,562.0,464.0,396.0,350.0,320.0,238.0,229.0,6.1,10.872595736707815,0.47025629,19.881656804733726,26.5,27.9,29.2,30.9,100.0,50.1,8.9
1011,Alabama,15.6,17.5,10914.0,5912.0,1806.0,1135.0,4031.0,3782.0,62.0,76.0,26.0,15.0,47.0,37.0,439.0,338.0,742.0,570.0,675.0,726.0,711.0,822.0,733.0,712.0,650.0,845.0,852.0,768.0,639.0,476.0,359.0,275.0,151.0,208.0,11.8,37.47465226144493,0.364066624,22.1661980025211,30.9,32.5,39.4,42.1,51.37438152831226,37.6,6.5
21061,Kentucky,14.0,14.0,12161.0,6071.0,5921.0,6005.0,148.0,57.0,48.0,40.0,8.0,33.0,8.0,3.0,52.0,48.0,665.0,713.0,757.0,901.0,711.0,635.0,718.0,792.0,744.0,886.0,910.0,850.0,856.0,724.0,471.0,369.0,246.0,213.0,13.3,2.1579893410826743,0.164989276,18.87767864587676,29.0,32.8,33.6,35.5,100.0,30.8,5.1
20189,Kansas,10.8,10.3,5724.0,2840.0,2781.0,2823.0,21.0,23.0,58.0,57.0,11.0,8.0,4.0,3.0,970.0,896.0,485.0,498.0,469.0,442.0,309.0,359.0,348.0,334.0,377.0,405.0,387.0,319.0,240.0,201.0,160.0,132.0,115.0,144.0,4.2,18.237450283283543,0.715307582,11.958092485549134,27.3,28.7,30.1,33.7,31.236897274633122,47.5,6.0
31051,Nebraska,8.7,8.4,6000.0,2964.0,2935.0,2998.0,25.0,25.0,9.0,26.0,6.0,7.0,9.0,4.0,326.0,296.0,399.0,403.0,457.0,412.0,260.0,291.0,301.0,326.0,360.0,398.0,480.0,480.0,363.0,287.0,212.0,204.0,167.0,200.0,4.8,41.633462618293166,0.166306336,10.859188544152746,32.4,34.2,33.3,32.5,100.0,58.6,8.9
53065,Washington,9.5,9.6,43531.0,21782.0,20300.0,20256.0,166.0,154.0,1769.0,1677.0,196.0,306.0,78.0,93.0,564.0,621.0,2310.0,2756.0,3244.0,3205.0,1675.0,1723.0,1984.0,2270.0,2583.0,3153.0,3822.0,3817.0,3473.0,2797.0,1917.0,1235.0,817.0,750.0,13.1,29.63978371382463,0.574079177,16.58265658545692,23.6,23.7,27.3,27.8,79.20562357859916,58.3,10.5
48025,Texas,8.8,9.5,31861.0,19063.0,16434.0,12323.0,2448.0,305.0,182.0,174.0,126.0,128.0,25.0,21.0,9817.0,8089.0,1937.0,1945.0,1921.0,2180.0,2564.0,2713.0,2491.0,2379.0,2301.0,2471.0,2229.0,1830.0,1464.0,1070.0,815.0,645.0,482.0,424.0,8.9,31.97169401663789,0.47075069,22.9706029731084,25.3,25.4,28.6,30.0,42.977307680236024,51.1,8.7
45049,South Carolina,15.4,16.7,21090.0,10807.0,4926.0,4472.0,5811.0,5779.0,98.0,70.0,87.0,68.0,12.0,4.0,559.0,185.0,1347.0,1326.0,1473.0,1524.0,1229.0,1309.0,1339.0,1435.0,1480.0,1528.0,1575.0,1420.0,1276.0,983.0,672.0,530.0,339.0,305.0,12.8,10.546944631217638,0.707380335,24.699503861695053,30.5,31.2,41.0,42.4,78.47321005215741,36.9,5.8
48027,Texas,9.7,9.6,310235.0,153464.0,111499.0,111823.0,37741.0,38893.0,3169.0,3339.0,5654.0,7837.0,1917.0,2075.0,33574.0,33436.0,28365.0,24487.0,22232.0,22116.0,30001.0,29816.0,23022.0,20308.0,18695.0,19336.0,17962.0,14522.0,12370.0,8713.0,6319.0,4940.0,3637.0,3394.0,7.7,38.25136967307686,0.667663179,14.640181134894142,27.9,26.9,28.8,29.1,15.186229793543603,53.5,7.9
56025,Wyoming,7.4,7.6,75450.0,37982.0,36745.0,36400.0,656.0,605.0,839.0,758.0,376.0,434.0,66.0,84.0,2717.0,2514.0,5377.0,4976.0,4699.0,5045.0,5186.0,5763.0,4984.0,4621.0,4511.0,5314.0,6008.0,5450.0,4124.0,2687.0,2118.0,1739.0,1563.0,1285.0,7.0,42.76620299777707,0.824051676,9.285521703963333,23.9,23.7,27.3,27.2,14.449304174950298,59.4,9.1
48011,Texas,10.5,11.3,1901.0,928.0,915.0,956.0,7.0,8.0,11.0,19.0,1.0,1.0,0.0,0.0,61.0,63.0,107.0,109.0,109.0,137.0,61.0,91.0,111.0,89.0,112.0,118.0,164.0,147.0,152.0,117.0,99.0,73.0,55.0,50.0,4.9,99.74792079811414,1.046572475,14.006888633754306,28.6,27.1,28.7,26.9,100.0,44.4,3.5
48257,Texas,9.3,10.1,103350.0,50811.0,44616.0,45718.0,5562.0,6123.0,825.0,858.0,549.0,670.0,64.0,61.0,8975.0,8573.0,7754.0,8388.0,8604.0,7649.0,5451.0,6324.0,6975.0,7539.0,7417.0,7759.0,7444.0,6272.0,5152.0,3828.0,2595.0,1908.0,1214.0,1077.0,8.5,8.460188899327633,0.570254353,12.755503144654087,31.9,29.8,36.2,37.2,48.81761006289308,48.1,6.6
29145,Missouri,11.5,12.3,58114.0,28833.0,27132.0,27702.0,414.0,335.0,1361.0,1273.0,456.0,515.0,332.0,327.0,1349.0,1188.0,3874.0,3957.0,4286.0,4377.0,3391.0,3293.0,3168.0,3507.0,3685.0,4279.0,4202.0,3731.0,3507.0,2854.0,2148.0,1651.0,1198.0,1006.0,9.0,20.578166012000036,0.500465951,14.89223987124764,31.5,30.2,32.5,32.2,64.43714079223595,44.3,6.2
47029,Tennessee,12.9,13.2,35662.0,17308.0,16794.0,17869.0,479.0,437.0,226.0,241.0,71.0,80.0,24.0,20.0,353.0,275.0,2006.0,2086.0,2208.0,2231.0,1810.0,1797.0,2006.0,2294.0,2415.0,2750.0,2803.0,2659.0,2632.0,2115.0,1508.0,1109.0,683.0,550.0,13.6,17.98262836882449,0.558487616,26.02728023464419,34.8,37.8,36.6,33.4,67.5312657730918,23.4,3.3
27027,Minnesota,8.1,8.3,58999.0,29137.0,27741.0,28616.0,716.0,537.0,654.0,684.0,589.0,577.0,30.0,31.0,1042.0,1014.0,4056.0,3772.0,3686.0,5445.0,7147.0,4121.0,3671.0,3311.0,3211.0,3671.0,3890.0,3412.0,2528.0,1858.0,1561.0,1320.0,1149.0,1190.0,5.5,19.95053508447194,0.514130006,12.479052823315119,22.5,24.6,30.0,31.4,27.91911727317412,64.9,8.8
22001,Louisiana,9.6,9.9,61773.0,30161.0,24603.0,25564.0,5608.0,6098.0,195.0,194.0,95.0,116.0,10.0,6.0,671.0,389.0,4669.0,4601.0,4775.0,4644.0,3985.0,4042.0,3718.0,3456.0,3949.0,4591.0,4519.0,3845.0,3093.0,2453.0,1951.0,1489.0,1097.0,896.0,7.3,1.7013832010288474,0.471920717,19.07746095618187,32.2,37.2,32.7,32.2,51.698962329820475,49.0,8.6
19069,Iowa,9.7,9.3,10680.0,5380.0,5321.0,5234.0,57.0,43.0,32.0,41.0,15.0,31.0,9.0,2.0,710.0,499.0,672.0,716.0,690.0,700.0,495.0,605.0,572.0,556.0,626.0,720.0,841.0,802.0,648.0,514.0,420.0,387.0,345.0,371.0,6.2,18.070425050467414,0.281531532,11.631448695983247,28.2,27.6,32.6,31.0,60.24344569288389,56.7,8.0
51023,Virginia,10.6,10.4,33148.0,16417.0,15743.0,16107.0,596.0,547.0,117.0,110.0,104.0,154.0,7.0,11.0,179.0,177.0,1632.0,2043.0,2341.0,2079.0,1348.0,1276.0,1430.0,2043.0,2446.0,2899.0,2876.0,2798.0,2512.0,1829.0,1345.0,987.0,712.0,552.0,6.4,22.010773369655514,0.514496701,6.686464807274286,21.8,24.1,28.8,27.2,64.0973814408109,46.3,5.6
26127,Michigan,11.4,11.7,26570.0,13344.0,13043.0,12923.0,124.0,125.0,299.0,293.0,54.0,66.0,8.0,11.0,1902.0,1727.0,1782.0,1778.0,1814.0,1937.0,1300.0,1385.0,1371.0,1367.0,1599.0,2055.0,1973.0,1879.0,1805.0,1472.0,1119.0,810.0,602.0,522.0,16.2,3.6898163372046295,0.261398857,20.562704637173532,26.2,25.0,35.3,34.9,89.8908543470079,54.7,10.0
12087,Florida,7.2,7.2,73090.0,38962.0,36100.0,31432.0,2468.0,2217.0,363.0,344.0,521.0,619.0,73.0,63.0,7961.0,7110.0,3189.0,2858.0,2937.0,3260.0,3758.0,4687.0,4198.0,4578.0,5309.0,6211.0,6665.0,6744.0,6227.0,4617.0,3079.0,2024.0,1585.0,1164.0,7.8,33.71170492232057,0.977597863,12.132429397329785,18.8,18.2,19.7,18.9,8.71391435216856,69.5,13.9
33009,New Hampshire,8.1,8.6,89118.0,44071.0,42153.0,42990.0,615.0,627.0,465.0,521.0,1506.0,1702.0,31.0,35.0,796.0,804.0,4096.0,4280.0,4823.0,7274.0,8626.0,4985.0,4463.0,4737.0,5413.0,6626.0,7247.0,6814.0,5923.0,4399.0,3038.0,2438.0,1887.0,2049.0,4.8,12.914727025853923,0.730944831,10.988877555976492,19.5,19.2,23.8,25.5,68.71563544962859,69.4,10.5
48161,Texas,10.5,11.4,19816.0,10437.0,8436.0,7757.0,1855.0,1500.0,235.0,180.0,65.0,54.0,14.0,12.0,1591.0,1103.0,1229.0,1306.0,1284.0,1221.0,952.0,1116.0,1284.0,1249.0,1321.0,1464.0,1484.0,1344.0,1277.0,1073.0,796.0,601.0,408.0,407.0,8.2,18.425137854479058,0.607810363,15.095802414442353,28.9,27.3,31.6,31.5,66.47658457811869,47.4,6.1
48029,Texas,8.5,9.3,1714773.0,840840.0,738822.0,766279.0,74277.0,76142.0,15882.0,16056.0,27038.0,31423.0,2782.0,2955.0,491194.0,515764.0,130087.0,130307.0,128117.0,132660.0,133455.0,133038.0,120229.0,118070.0,112684.0,118502.0,108614.0,93957.0,79170.0,55481.0,40760.0,32770.0,24468.0,22404.0,7.3,31.36844423143617,0.718426604,17.76541508251465,22.4,21.3,28.3,29.3,4.539084765155504,58.0,7.8
36059,New York,8.5,8.7,1339532.0,647978.0,518466.0,546232.0,77167.0,90288.0,5549.0,5497.0,56239.0,59357.0,969.0,1061.0,98701.0,96654.0,73888.0,83405.0,93607.0,94070.0,79376.0,71252.0,71304.0,80583.0,97049.0,109918.0,108067.0,93403.0,78929.0,55579.0,42728.0,37942.0,34375.0,34057.0,7.1,5.592514245839137,0.798746029,5.773955494401719,23.1,24.4,21.3,21.6,0.19223131660908438,66.6,6.5
2100,Alaska,7.9,8.3,2508.0,1274.0,1141.0,1104.0,8.0,10.0,183.0,172.0,16.0,26.0,1.0,2.0,24.0,23.0,128.0,135.0,141.0,135.0,79.0,115.0,131.0,144.0,161.0,228.0,250.0,274.0,242.0,138.0,78.0,67.0,32.0,30.0,10.6,20.703178712941266,0.402252615,6.442463533225283,20.5,22.7,31.9,29.6,100.0,66.0,12.5
39147,Ohio,10.1,10.0,56745.0,28337.0,27302.0,27561.0,1107.0,902.0,185.0,180.0,208.0,213.0,13.0,20.0,1310.0,1214.0,3553.0,3767.0,3739.0,4432.0,3986.0,3114.0,3305.0,3225.0,3320.0,4021.0,4454.0,4083.0,3321.0,2340.0,1802.0,1590.0,1359.0,1334.0,11.9,10.662690675766498,0.421814858,14.906361501913443,29.5,29.4,30.3,30.0,47.50903163274297,58.9,10.0
